Order ID,Order Date,Customer ID,Customer Name,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-101851,2023-01-12,CUST-1645,Customer 581,West,Goa,Technology,Laptops,WorkMate 13,88148.45,2,0.2,4356.24
ORD-101852,2024-02-13,CUST-1036,Customer 174,South,Kerala,Furniture,Bookcases,Corner Shelf,29676.07,2,0.15,4430.77
ORD-101853,2023-06-30,CUST-1636,Customer 647,North,Haryana,Technology,Phones,ProPhone X,134222.94,3,0.15,29038.27
ORD-101854,2023-06-18,CUST-1022,Customer 399,West,Rajasthan,Technology,Phones,SmartOne 12,135947.1,4,0.0,23380.14
ORD-101855,2025-07-21,CUST-1387,Customer 611,East,Jharkhand,Furniture,Bookcases,Storage Cabinet,11532.05,1,0.2,260.74
ORD-101856,2023-09-07,CUST-1272,Customer 412,West,Rajasthan,Technology,Accessories,Wireless Mouse,4037.18,1,0.2,826.49
ORD-101857,2025-04-21,CUST-1474,Customer 390,North,Delhi,Furniture,Chairs,Executive Chair,10479.01,1,0.2,510.18
ORD-101858,2023-01-14,CUST-1262,Customer 57,West,Gujarat,Technology,Laptops,WorkMate 13,183025.13,2,0.15,46710.24
ORD-101859,2025-03-31,CUST-1431,Customer 39,West,Rajasthan,Technology,Phones,SmartOne 12,181676.41,4,0.2,12333.69
ORD-101860,2024-05-24,CUST-1454,Customer 433,East,Bihar,Technology,Laptops,NotePro 16,112310.19,2,0.15,13838.98
ORD-101861,2025-11-02,CUST-1057,Customer 82,East,Jharkhand,Technology,Phones,ProPhone X,133758.86,3,0.0,24991.23
ORD-101862,2023-07-29,CUST-1204,Customer 38,North,Delhi,Furniture,Bookcases,Steel Shelf,41338.68,3,0.1,4895.55
ORD-101863,2025-06-29,CUST-1341,Customer 233,North,Uttar Pradesh,Furniture,Bookcases,Oak Bookcase,10600.87,1,0.15,2152.2
ORD-101864,2025-05-25,CUST-1085,Customer 379,East,Bihar,Technology,Phones,SmartOne 12,60885.46,1,0.0,6762.69
ORD-101865,2024-09-06,CUST-1040,Customer 96,West,Goa,Technology,Accessories,Webcam HD,8824.73,2,0.05,2397.87
ORD-101866,2025-05-21,CUST-1610,Customer 62,North,Uttar Pradesh,Furniture,Bookcases,Storage Cabinet,16411.78,1,0.0,4575.33
ORD-101867,2024-07-12,CUST-1154,Customer 131,West,Maharashtra,Technology,Laptops,UltraBook 14,48099.2,1,0.15,7733.92
ORD-101868,2024-05-06,CUST-1159,Customer 573,West,Gujarat,Technology,Accessories,USB-C Hub,24737.04,5,0.0,4464.39
ORD-101869,2023-01-19,CUST-1326,Customer 266,South,Karnataka,Technology,Phones,Galaxy Max,22275.44,1,0.25,398.03
ORD-101870,2025-06-23,CUST-1414,Customer 609,East,Jharkhand,Office Supplies,Paper,Color Paper,477.21,1,0.15,70.3
ORD-101871,2023-11-11,CUST-1082,Customer 468,West,Rajasthan,Furniture,Tables,Office Desk,10895.91,2,0.15,2849.97
ORD-101872,2023-12-10,CUST-1021,Customer 560,North,Delhi,Office Supplies,Storage,Storage Bin,3887.8,2,0.2,216.22
ORD-101873,2025-08-15,CUST-1134,Customer 477,West,Goa,Furniture,Chairs,Mesh Chair,10399.57,1,0.1,1779.29
ORD-101874,2025-06-22,CUST-1440,Customer 227,North,Haryana,Technology,Accessories,USB-C Hub,11603.06,2,0.0,2663.21
ORD-101875,2023-11-15,CUST-1369,Customer 56,South,Tamil Nadu,Office Supplies,Binders,Ring Binder,3220.85,5,0.05,443.83
ORD-101876,2023-04-24,CUST-1649,Customer 118,West,Maharashtra,Office Supplies,Paper,Color Paper,686.83,1,0.2,26.14
ORD-101877,2023-03-11,CUST-1467,Customer 79,West,Goa,Furniture,Chairs,Ergo Chair,36915.67,3,0.2,3738.93
ORD-101878,2024-02-07,CUST-1297,Customer 631,West,Rajasthan,Furniture,Chairs,Executive Chair,49528.17,5,0.1,12932.52
ORD-101879,2024-04-13,CUST-1497,Customer 150,East,Bihar,Furniture,Bookcases,Oak Bookcase,13986.63,1,0.15,1074.75
ORD-101880,2025-02-25,CUST-1341,Customer 395,West,Rajasthan,Furniture,Chairs,Executive Chair,15736.01,2,0.05,2086.83
ORD-101881,2025-03-07,CUST-1112,Customer 357,West,Goa,Technology,Accessories,Webcam HD,1557.95,2,0.15,275.4
ORD-101882,2023-05-30,CUST-1399,Customer 103,South,Kerala,Technology,Accessories,Mechanical Keyboard,5277.34,3,0.1,633.19
ORD-101883,2024-03-07,CUST-1195,Customer 138,West,Rajasthan,Technology,Laptops,NotePro 16,128585.61,4,0.2,22022.18
ORD-101884,2025-08-15,CUST-1628,Customer 616,West,Gujarat,Technology,Accessories,Mechanical Keyboard,12380.21,3,0.15,2063.33
ORD-101885,2025-06-20,CUST-1263,Customer 157,North,Punjab,Technology,Laptops,UltraBook 14,83709.74,1,0.1,10199.06
ORD-101886,2024-03-17,CUST-1166,Customer 550,South,Tamil Nadu,Technology,Accessories,Mechanical Keyboard,7790.26,2,0.2,152.92
ORD-101887,2025-02-18,CUST-1137,Customer 394,West,Goa,Technology,Laptops,WorkMate 13,67916.17,2,0.05,7004.96
ORD-101888,2023-12-15,CUST-1464,Customer 413,North,Delhi,Office Supplies,Binders,Presentation Binder,418.43,1,0.0,99.21
ORD-101889,2025-01-31,CUST-1158,Customer 440,West,Maharashtra,Technology,Accessories,Wireless Mouse,4123.26,2,0.1,530.98
ORD-101890,2024-09-25,CUST-1047,Customer 507,East,Bihar,Technology,Phones,ProPhone X,49063.27,3,0.1,5638.97
ORD-101891,2024-04-24,CUST-1309,Customer 242,West,Maharashtra,Furniture,Chairs,Executive Chair,36395.81,3,0.0,9746.48
ORD-101892,2025-10-18,CUST-1619,Customer 365,South,Kerala,Technology,Phones,SmartOne 12,301659.73,5,0.0,27152.64
ORD-101893,2024-11-18,CUST-1012,Customer 279,East,West Bengal,Furniture,Tables,Compact Desk,6975.7,1,0.25,-169.36
ORD-101894,2023-10-17,CUST-1557,Customer 593,South,Karnataka,Technology,Phones,ProPhone X,71116.7,2,0.1,17934.09
ORD-101895,2025-10-13,CUST-1002,Customer 330,South,Karnataka,Office Supplies,Storage,Drawer Organizer,2188.5,3,0.0,566.8
ORD-101896,2024-02-26,CUST-1468,Customer 68,West,Gujarat,Technology,Accessories,Webcam HD,22151.06,5,0.0,6094.18
ORD-101897,2024-07-09,CUST-1354,Customer 143,South,Andhra Pradesh,Office Supplies,Binders,Presentation Binder,431.96,1,0.0,53.64
ORD-101898,2025-10-07,CUST-1169,Customer 244,West,Rajasthan,Office Supplies,Paper,A4 Paper Pack,942.35,3,0.1,170.29
ORD-101899,2023-10-30,CUST-1314,Customer 176,North,Delhi,Technology,Laptops,NotePro 16,123992.21,3,0.1,6237.2
ORD-101900,2024-11-03,CUST-1593,Customer 572,East,Odisha,Technology,Laptops,NotePro 16,335577.88,5,0.1,64835.53
ORD-101901,2023-05-07,CUST-1601,Customer 392,West,Maharashtra,Technology,Phones,Pixel Edge,181271.53,3,0.0,9920.58
ORD-101902,2025-03-31,CUST-1068,Customer 517,South,Karnataka,Furniture,Tables,Compact Desk,41376.97,2,0.1,10879.48
ORD-101903,2024-06-16,CUST-1094,Customer 482,West,Maharashtra,Office Supplies,Binders,Ring Binder,893.16,4,0.15,54.31
ORD-101904,2024-08-20,CUST-1372,Customer 587,East,West Bengal,Office Supplies,Binders,Ring Binder,308.36,2,0.1,56.5
ORD-101905,2023-04-27,CUST-1019,Customer 188,North,Punjab,Office Supplies,Storage,Drawer Organizer,4693.03,4,0.15,499.33
ORD-101906,2025-10-17,CUST-1403,Customer 159,East,West Bengal,Technology,Phones,Galaxy Max,160468.98,3,0.15,8237.29
ORD-101907,2025-05-06,CUST-1615,Customer 206,East,West Bengal,Technology,Laptops,UltraBook 14,69466.34,1,0.1,13634.24
ORD-101908,2024-06-12,CUST-1474,Customer 110,North,Punjab,Office Supplies,Storage,File Box,895.54,1,0.1,82.36
ORD-101909,2025-07-05,CUST-1636,Customer 36,North,Haryana,Technology,Phones,Pixel Edge,44737.52,2,0.1,11249.47
ORD-101910,2025-05-28,CUST-1175,Customer 227,South,Kerala,Office Supplies,Binders,Presentation Binder,696.19,2,0.05,125.77
ORD-101911,2023-03-08,CUST-1376,Customer 64,South,Tamil Nadu,Office Supplies,Paper,Color Paper,748.28,1,0.2,92.28
ORD-101912,2023-09-11,CUST-1133,Customer 508,West,Gujarat,Office Supplies,Paper,Premium Paper,926.38,3,0.1,123.65
ORD-101913,2024-11-17,CUST-1023,Customer 403,North,Uttar Pradesh,Technology,Accessories,Wireless Mouse,7388.07,2,0.1,1632.93
ORD-101914,2023-03-19,CUST-1165,Customer 354,East,Bihar,Technology,Laptops,NotePro 16,94084.24,1,0.1,5261.22
ORD-101915,2025-03-17,CUST-1305,Customer 171,South,Andhra Pradesh,Office Supplies,Binders,Lever Arch File,521.37,3,0.15,87.17
ORD-101916,2023-09-24,CUST-1537,Customer 421,West,Gujarat,Technology,Accessories,Wireless Mouse,1654.8,2,0.25,231.93
ORD-101917,2023-04-11,CUST-1066,Customer 397,East,West Bengal,Office Supplies,Paper,Color Paper,2368.74,3,0.0,307.65
ORD-101918,2024-02-15,CUST-1390,Customer 283,South,Kerala,Technology,Laptops,ProBook 15,260800.5,4,0.1,50324.76
ORD-101919,2025-08-19,CUST-1124,Customer 121,West,Rajasthan,Office Supplies,Binders,Presentation Binder,1249.19,2,0.05,279.47
ORD-101920,2025-02-21,CUST-1057,Customer 117,South,Andhra Pradesh,Office Supplies,Paper,A4 Paper Pack,867.82,1,0.1,232.42
ORD-101921,2023-05-30,CUST-1253,Customer 253,South,Kerala,Furniture,Tables,Office Desk,15379.39,1,0.15,1336.3
ORD-101922,2023-05-03,CUST-1456,Customer 61,North,Uttar Pradesh,Technology,Laptops,ProBook 15,81258.89,1,0.2,-640.25
ORD-101923,2024-11-03,CUST-1640,Customer 437,West,Maharashtra,Furniture,Bookcases,Oak Bookcase,24199.37,2,0.05,1954.22
ORD-101924,2025-05-21,CUST-1282,Customer 401,South,Tamil Nadu,Furniture,Chairs,Mesh Chair,28151.32,2,0.1,1477.2
ORD-101925,2024-03-18,CUST-1540,Customer 46,South,Tamil Nadu,Office Supplies,Paper,Color Paper,2395.53,2,0.0,591.44
ORD-101926,2024-06-14,CUST-1556,Customer 34,East,West Bengal,Office Supplies,Paper,A4 Paper Pack,999.61,1,0.1,128.42
ORD-101927,2024-08-19,CUST-1335,Customer 331,West,Maharashtra,Furniture,Chairs,Visitor Chair,4253.65,1,0.0,281.12
ORD-101928,2024-03-28,CUST-1190,Customer 228,West,Rajasthan,Office Supplies,Paper,Premium Paper,406.81,1,0.1,76.97
ORD-101929,2025-10-27,CUST-1397,Customer 441,East,West Bengal,Technology,Accessories,Webcam HD,1559.86,1,0.0,370.36
ORD-101930,2025-09-05,CUST-1339,Customer 117,West,Maharashtra,Technology,Accessories,Webcam HD,15136.45,5,0.15,3631.63
ORD-101931,2023-08-03,CUST-1164,Customer 328,West,Maharashtra,Furniture,Bookcases,Corner Shelf,14715.02,1,0.25,2137.34
ORD-101932,2024-07-15,CUST-1491,Customer 469,West,Rajasthan,Technology,Phones,SmartOne 12,99927.47,2,0.1,6223.85
ORD-101933,2025-03-16,CUST-1484,Customer 230,North,Punjab,Technology,Accessories,Mechanical Keyboard,3745.75,2,0.05,236.79
ORD-101934,2023-08-21,CUST-1226,Customer 432,North,Haryana,Office Supplies,Paper,A4 Paper Pack,629.52,1,0.05,105.86
ORD-101935,2023-10-19,CUST-1497,Customer 413,East,Odisha,Technology,Laptops,NotePro 16,281348.02,3,0.05,51998.0
ORD-101936,2024-04-12,CUST-1366,Customer 160,South,Tamil Nadu,Furniture,Bookcases,Storage Cabinet,42513.3,4,0.1,4688.99
ORD-101937,2023-01-22,CUST-1051,Customer 229,West,Rajasthan,Technology,Phones,SmartOne 12,184428.71,5,0.1,48156.46
ORD-101938,2025-04-28,CUST-1621,Customer 263,West,Goa,Furniture,Bookcases,Oak Bookcase,19119.62,5,0.0,4568.34
ORD-101939,2025-03-01,CUST-1173,Customer 404,East,West Bengal,Office Supplies,Paper,Premium Paper,5294.54,5,0.1,886.82
ORD-101940,2023-09-02,CUST-1410,Customer 198,East,Jharkhand,Furniture,Tables,Compact Desk,8523.31,2,0.15,1799.23
ORD-101941,2025-11-20,CUST-1020,Customer 506,South,Kerala,Technology,Accessories,Wireless Mouse,12185.1,5,0.1,830.76
ORD-101942,2023-05-15,CUST-1057,Customer 471,North,Punjab,Office Supplies,Storage,File Box,4024.41,3,0.1,367.44
ORD-101943,2024-11-26,CUST-1192,Customer 301,North,Haryana,Furniture,Bookcases,Oak Bookcase,45919.33,4,0.15,6548.82
ORD-101944,2024-03-24,CUST-1026,Customer 21,South,Karnataka,Technology,Accessories,Mechanical Keyboard,15322.63,3,0.05,1622.77
ORD-101945,2024-04-08,CUST-1626,Customer 179,East,West Bengal,Office Supplies,Binders,Lever Arch File,422.66,1,0.05,77.82
ORD-101946,2024-12-15,CUST-1135,Customer 196,East,Jharkhand,Furniture,Bookcases,Corner Shelf,7215.57,1,0.15,1323.01
ORD-101947,2025-09-05,CUST-1468,Customer 120,North,Punjab,Technology,Phones,SmartOne 12,30855.19,1,0.25,1769.99
ORD-101948,2023-02-20,CUST-1143,Customer 611,West,Maharashtra,Office Supplies,Paper,Premium Paper,885.27,1,0.0,148.58
ORD-101949,2024-09-27,CUST-1316,Customer 650,South,Andhra Pradesh,Office Supplies,Paper,Premium Paper,3377.45,4,0.1,301.76
ORD-101950,2025-05-07,CUST-1622,Customer 377,North,Uttar Pradesh,Technology,Accessories,USB-C Hub,9972.64,4,0.2,783.85
ORD-101951,2024-02-09,CUST-1088,Customer 356,East,Odisha,Furniture,Chairs,Visitor Chair,26367.46,3,0.0,6465.52
ORD-101952,2024-07-02,CUST-1574,Customer 91,West,Maharashtra,Furniture,Chairs,Ergo Chair,8168.77,2,0.15,1384.3
ORD-101953,2024-05-15,CUST-1330,Customer 511,East,Jharkhand,Technology,Accessories,USB-C Hub,1548.63,2,0.15,222.05
ORD-101954,2025-10-05,CUST-1012,Customer 416,East,Jharkhand,Technology,Accessories,Wireless Mouse,3406.67,1,0.0,539.24
ORD-101955,2023-11-16,CUST-1170,Customer 572,North,Haryana,Office Supplies,Paper,A4 Paper Pack,764.98,3,0.1,163.37
ORD-101956,2025-09-28,CUST-1327,Customer 502,West,Maharashtra,Furniture,Chairs,Visitor Chair,10479.34,2,0.05,2174.86
ORD-101957,2024-10-23,CUST-1323,Customer 100,West,Rajasthan,Technology,Accessories,USB-C Hub,893.08,1,0.0,235.1
ORD-101958,2024-08-12,CUST-1352,Customer 456,South,Kerala,Technology,Laptops,NotePro 16,67403.26,1,0.05,15823.59
ORD-101959,2024-03-15,CUST-1633,Customer 618,West,Maharashtra,Technology,Laptops,ProBook 15,240533.26,5,0.0,64269.9
ORD-101960,2024-06-23,CUST-1070,Customer 409,North,Delhi,Furniture,Bookcases,Storage Cabinet,10374.35,2,0.25,2152.31
ORD-101961,2025-04-06,CUST-1000,Customer 272,East,Odisha,Office Supplies,Storage,Drawer Organizer,7080.1,3,0.05,1116.77
ORD-101962,2024-01-19,CUST-1596,Customer 271,South,Tamil Nadu,Furniture,Tables,Office Desk,22498.83,1,0.2,1944.07
ORD-101963,2025-04-15,CUST-1270,Customer 149,South,Karnataka,Furniture,Bookcases,Storage Cabinet,9578.13,2,0.05,2608.61
ORD-101964,2024-03-04,CUST-1362,Customer 139,South,Karnataka,Furniture,Chairs,Mesh Chair,12168.71,3,0.1,638.5
ORD-101965,2024-08-10,CUST-1150,Customer 285,East,Odisha,Technology,Accessories,Wireless Mouse,4646.91,1,0.2,919.36
ORD-101966,2025-10-25,CUST-1238,Customer 257,West,Maharashtra,Furniture,Chairs,Visitor Chair,27955.61,3,0.1,7369.86
ORD-101967,2025-09-30,CUST-1107,Customer 405,West,Goa,Office Supplies,Binders,Presentation Binder,357.66,2,0.05,84.45
ORD-101968,2025-08-30,CUST-1294,Customer 357,South,Karnataka,Office Supplies,Storage,Drawer Organizer,3336.86,2,0.25,-16.31
ORD-101969,2023-12-25,CUST-1564,Customer 2,West,Gujarat,Furniture,Bookcases,Corner Shelf,15378.29,1,0.05,3821.76
ORD-101970,2023-06-05,CUST-1238,Customer 205,North,Haryana,Technology,Accessories,Webcam HD,3394.56,1,0.1,840.09
ORD-101971,2024-01-30,CUST-1165,Customer 66,North,Punjab,Office Supplies,Storage,Storage Bin,7838.66,4,0.15,1157.03
ORD-101972,2024-05-15,CUST-1251,Customer 260,North,Delhi,Office Supplies,Storage,File Box,1616.92,1,0.0,422.47
ORD-101973,2025-07-01,CUST-1376,Customer 384,East,Jharkhand,Office Supplies,Binders,Lever Arch File,667.78,1,0.15,176.27
ORD-101974,2023-10-26,CUST-1542,Customer 1,North,Haryana,Furniture,Tables,Study Table,138475.83,5,0.0,20465.56
ORD-101975,2024-08-15,CUST-1300,Customer 79,East,Bihar,Office Supplies,Binders,Lever Arch File,459.21,1,0.2,17.69
ORD-101976,2024-07-14,CUST-1344,Customer 78,North,Uttar Pradesh,Furniture,Tables,Study Table,113035.23,4,0.05,6154.81
ORD-101977,2025-08-06,CUST-1546,Customer 258,North,Punjab,Furniture,Chairs,Mesh Chair,8890.48,4,0.15,2214.73
ORD-101978,2024-07-18,CUST-1160,Customer 235,West,Rajasthan,Technology,Accessories,Webcam HD,16844.08,4,0.05,4553.83
ORD-101979,2024-04-26,CUST-1481,Customer 391,South,Karnataka,Office Supplies,Binders,Lever Arch File,1782.52,2,0.0,454.97
ORD-101980,2023-06-27,CUST-1167,Customer 410,West,Rajasthan,Office Supplies,Storage,Storage Bin,978.98,1,0.2,68.63
ORD-101981,2023-05-19,CUST-1033,Customer 250,South,Andhra Pradesh,Technology,Laptops,WorkMate 13,84273.33,1,0.1,12336.02
ORD-101982,2023-08-17,CUST-1416,Customer 542,East,Bihar,Technology,Phones,Galaxy Max,117143.02,3,0.0,21920.02
ORD-101983,2024-01-18,CUST-1177,Customer 240,East,Odisha,Furniture,Bookcases,Storage Cabinet,8635.37,1,0.0,703.57
ORD-101984,2024-07-11,CUST-1142,Customer 169,East,Bihar,Technology,Accessories,Wireless Mouse,2974.91,1,0.1,354.9
ORD-101985,2023-01-09,CUST-1235,Customer 198,West,Maharashtra,Furniture,Tables,Office Desk,27659.72,1,0.05,2497.83
ORD-101986,2024-11-26,CUST-1188,Customer 525,West,Rajasthan,Technology,Laptops,ProBook 15,61859.44,2,0.25,12067.59
ORD-101987,2025-02-26,CUST-1495,Customer 197,West,Maharashtra,Office Supplies,Storage,Storage Bin,1049.68,1,0.0,172.01
ORD-101988,2024-03-15,CUST-1223,Customer 185,West,Maharashtra,Office Supplies,Storage,Drawer Organizer,6311.88,3,0.15,1438.68
ORD-101989,2025-06-09,CUST-1511,Customer 595,North,Haryana,Office Supplies,Storage,Drawer Organizer,4980.77,3,0.15,1313.8
ORD-101990,2024-05-04,CUST-1610,Customer 330,South,Karnataka,Technology,Phones,Pixel Edge,125821.46,4,0.15,15019.39
ORD-101991,2024-02-02,CUST-1609,Customer 66,West,Maharashtra,Technology,Laptops,WorkMate 13,175135.59,2,0.1,46305.76
ORD-101992,2024-03-23,CUST-1302,Customer 536,North,Delhi,Technology,Laptops,UltraBook 14,97877.11,1,0.0,7203.15
ORD-101993,2023-01-15,CUST-1148,Customer 21,South,Andhra Pradesh,Technology,Phones,Galaxy Max,104104.44,2,0.15,6679.83
ORD-101994,2023-09-10,CUST-1329,Customer 154,North,Haryana,Technology,Accessories,USB-C Hub,13397.09,4,0.2,600.92
ORD-101995,2025-09-11,CUST-1626,Customer 10,East,Jharkhand,Technology,Accessories,USB-C Hub,1332.81,2,0.15,177.18
ORD-101996,2025-05-06,CUST-1419,Customer 417,East,Jharkhand,Technology,Phones,ProPhone X,136671.22,3,0.1,27304.61
ORD-101997,2023-02-19,CUST-1027,Customer 458,South,Andhra Pradesh,Furniture,Chairs,Visitor Chair,9486.33,2,0.1,2185.46
ORD-101998,2023-10-15,CUST-1052,Customer 198,East,Bihar,Technology,Accessories,USB-C Hub,1466.52,1,0.1,366.4
ORD-101999,2025-03-20,CUST-1172,Customer 292,South,Karnataka,Technology,Laptops,UltraBook 14,205132.29,3,0.15,31968.21
ORD-102000,2023-06-29,CUST-1262,Customer 249,East,Jharkhand,Furniture,Tables,Meeting Table,89259.95,3,0.0,7413.9
ORD-102001,2025-02-26,CUST-1236,Customer 612,South,Karnataka,Technology,Phones,SmartOne 12,21618.85,1,0.05,2729.07
ORD-102002,2024-05-07,CUST-1066,Customer 229,South,Andhra Pradesh,Furniture,Bookcases,Steel Shelf,78001.6,4,0.0,12604.9
ORD-102003,2025-10-23,CUST-1613,Customer 476,West,Maharashtra,Office Supplies,Binders,Presentation Binder,721.17,1,0.05,68.5
ORD-102004,2025-03-28,CUST-1511,Customer 161,North,Punjab,Furniture,Chairs,Executive Chair,18137.92,3,0.1,2639.74
ORD-102005,2023-08-16,CUST-1501,Customer 228,South,Tamil Nadu,Furniture,Chairs,Ergo Chair,2412.3,1,0.15,659.23
ORD-102006,2025-06-14,CUST-1165,Customer 362,North,Delhi,Furniture,Bookcases,Steel Shelf,29679.91,2,0.05,4255.51
ORD-102007,2025-05-06,CUST-1082,Customer 452,South,Tamil Nadu,Technology,Phones,Pixel Edge,45313.0,2,0.25,5479.71
ORD-102008,2025-03-27,CUST-1519,Customer 427,West,Gujarat,Technology,Laptops,UltraBook 14,81019.65,1,0.1,9068.69
ORD-102009,2024-03-21,CUST-1265,Customer 3,West,Rajasthan,Technology,Phones,ProPhone X,105649.35,3,0.1,13028.43
ORD-102010,2023-05-12,CUST-1340,Customer 95,North,Uttar Pradesh,Technology,Phones,SmartOne 12,36187.72,2,0.1,6752.81
ORD-102011,2023-02-07,CUST-1413,Customer 277,South,Kerala,Furniture,Bookcases,Steel Shelf,13013.6,2,0.15,3537.4
ORD-102012,2024-05-14,CUST-1044,Customer 396,North,Punjab,Furniture,Tables,Study Table,24361.48,4,0.2,722.31
ORD-102013,2023-12-03,CUST-1015,Customer 140,East,Bihar,Office Supplies,Paper,A4 Paper Pack,761.01,3,0.15,78.75
ORD-102014,2024-06-07,CUST-1030,Customer 67,West,Goa,Office Supplies,Binders,Ring Binder,769.08,2,0.2,135.25
ORD-102015,2024-02-14,CUST-1232,Customer 407,North,Uttar Pradesh,Office Supplies,Paper,Color Paper,1646.08,2,0.0,386.49
ORD-102016,2024-07-02,CUST-1108,Customer 597,West,Maharashtra,Technology,Phones,ProPhone X,46988.75,1,0.15,3456.5
ORD-102017,2025-01-01,CUST-1580,Customer 413,North,Punjab,Technology,Accessories,Wireless Mouse,4524.6,1,0.2,537.92
ORD-102018,2025-07-30,CUST-1441,Customer 108,East,Odisha,Furniture,Tables,Compact Desk,55523.43,2,0.0,5534.07
ORD-102019,2024-09-07,CUST-1273,Customer 279,West,Maharashtra,Technology,Phones,Pixel Edge,164139.58,4,0.0,10793.09
ORD-102020,2024-11-26,CUST-1371,Customer 539,South,Tamil Nadu,Office Supplies,Paper,Premium Paper,3616.59,4,0.2,664.19
ORD-102021,2023-11-27,CUST-1205,Customer 57,East,West Bengal,Technology,Phones,SmartOne 12,69340.9,2,0.15,7738.96
ORD-102022,2025-04-17,CUST-1483,Customer 608,West,Gujarat,Furniture,Tables,Meeting Table,73589.63,4,0.1,7727.36
ORD-102023,2024-11-29,CUST-1005,Customer 228,East,Bihar,Technology,Accessories,USB-C Hub,7653.4,2,0.1,1784.43
ORD-102024,2023-06-15,CUST-1051,Customer 453,West,Rajasthan,Furniture,Chairs,Ergo Chair,2143.3,1,0.2,473.43
ORD-102025,2024-08-31,CUST-1508,Customer 433,North,Haryana,Office Supplies,Binders,Ring Binder,1163.72,2,0.15,89.69
ORD-102026,2024-03-15,CUST-1351,Customer 150,East,Jharkhand,Technology,Accessories,Webcam HD,14835.5,5,0.1,4109.07
ORD-102027,2025-11-25,CUST-1094,Customer 601,South,Andhra Pradesh,Office Supplies,Storage,File Box,3348.28,3,0.05,236.5
ORD-102028,2023-05-28,CUST-1076,Customer 591,North,Delhi,Technology,Laptops,ProBook 15,33609.48,1,0.1,9147.75
ORD-102029,2023-03-15,CUST-1599,Customer 468,North,Haryana,Technology,Accessories,Webcam HD,7075.52,2,0.15,742.0
ORD-102030,2025-06-16,CUST-1131,Customer 459,East,Bihar,Furniture,Bookcases,Oak Bookcase,55469.21,3,0.0,6904.07
ORD-102031,2025-01-31,CUST-1153,Customer 206,East,West Bengal,Technology,Laptops,NotePro 16,278758.73,4,0.15,28518.04
ORD-102032,2023-12-06,CUST-1573,Customer 175,West,Rajasthan,Office Supplies,Binders,Presentation Binder,540.62,1,0.1,105.06
ORD-102033,2024-10-31,CUST-1194,Customer 422,West,Rajasthan,Office Supplies,Binders,Ring Binder,988.1,2,0.15,165.47
ORD-102034,2023-09-04,CUST-1262,Customer 193,North,Haryana,Technology,Accessories,Wireless Mouse,17930.2,3,0.0,2630.6
ORD-102035,2023-01-06,CUST-1314,Customer 41,North,Haryana,Technology,Phones,ProPhone X,72607.19,2,0.05,7520.09
ORD-102036,2023-06-12,CUST-1174,Customer 320,North,Delhi,Technology,Phones,Galaxy Max,48472.55,2,0.2,1398.2
ORD-102037,2025-12-07,CUST-1462,Customer 578,North,Uttar Pradesh,Office Supplies,Storage,File Box,6513.29,4,0.1,939.13
ORD-102038,2024-10-04,CUST-1138,Customer 10,East,Jharkhand,Technology,Phones,SmartOne 12,45541.67,2,0.15,10818.07
ORD-102039,2024-04-19,CUST-1279,Customer 480,East,Bihar,Technology,Laptops,ProBook 15,95383.02,1,0.0,9765.73
ORD-102040,2025-05-15,CUST-1233,Customer 117,East,West Bengal,Office Supplies,Paper,Color Paper,1995.51,3,0.15,555.71
ORD-102041,2024-10-28,CUST-1022,Customer 123,North,Uttar Pradesh,Technology,Accessories,Wireless Mouse,10284.45,2,0.05,850.22
ORD-102042,2023-09-11,CUST-1120,Customer 232,East,Bihar,Office Supplies,Storage,File Box,7599.89,4,0.1,499.77
ORD-102043,2024-08-13,CUST-1552,Customer 566,East,West Bengal,Technology,Laptops,ProBook 15,206783.01,3,0.05,24253.64
ORD-102044,2024-12-29,CUST-1051,Customer 408,East,West Bengal,Office Supplies,Binders,Ring Binder,784.1,1,0.1,43.45
ORD-102045,2025-10-23,CUST-1440,Customer 151,North,Haryana,Furniture,Bookcases,Storage Cabinet,38824.64,3,0.0,10010.69
ORD-102046,2023-02-22,CUST-1329,Customer 317,North,Delhi,Furniture,Bookcases,Oak Bookcase,15062.67,1,0.05,2386.95
ORD-102047,2024-02-07,CUST-1290,Customer 175,West,Rajasthan,Furniture,Chairs,Mesh Chair,23908.55,2,0.1,6393.02
ORD-102048,2023-09-07,CUST-1093,Customer 27,North,Haryana,Furniture,Tables,Study Table,57239.89,4,0.15,8787.16
ORD-102049,2024-07-03,CUST-1234,Customer 516,East,Bihar,Office Supplies,Binders,Lever Arch File,269.9,1,0.0,71.76
ORD-102050,2025-02-08,CUST-1031,Customer 584,West,Goa,Technology,Accessories,Mechanical Keyboard,9595.99,3,0.0,1941.83
ORD-102051,2025-10-09,CUST-1255,Customer 40,North,Delhi,Office Supplies,Storage,Storage Bin,1820.74,1,0.0,225.77
ORD-102052,2025-11-04,CUST-1173,Customer 233,West,Rajasthan,Furniture,Chairs,Executive Chair,14143.31,2,0.2,1460.93
ORD-102053,2023-01-25,CUST-1312,Customer 169,South,Tamil Nadu,Office Supplies,Storage,File Box,1229.79,1,0.1,145.46
ORD-102054,2025-03-20,CUST-1047,Customer 575,North,Delhi,Technology,Laptops,ProBook 15,134152.05,2,0.1,13229.1
